Date,Stock,Price,Action
2016-01-21,AGI,12.7,SELL
2016-02-03,AGI,14.5,BUY
2016-06-16,AGI,15.9,SELL
2016-06-17,AGI,15.9,BUY
2016-06-28,AGI,15.18,SELL
2016-06-29,AGI,15.2,BUY
2016-10-27,AGI,14.2,SELL
2016-10-28,AGI,14.26,BUY
2016-11-04,AGI,13.58,SELL
2016-12-06,AGI,12.92,BUY
2016-12-23,AGI,12.3,SELL
2016-12-27,AGI,12.5,BUY
2017-04-06,AGI,13.4,SELL
2017-04-10,AGI,13.68,BUY
2017-04-21,AGI,14.7,SELL
2017-04-24,AGI,14.56,BUY
2017-05-31,AGI,15.48,SELL
2017-06-02,AGI,14.74,BUY
2017-06-16,AGI,14.14,SELL
2017-06-19,AGI,14.3,BUY
2017-08-11,AGI,13.52,SELL
2017-08-14,AGI,13.6,BUY
2017-10-27,AGI,15.88,SELL
2017-11-03,AGI,15.86,BUY
2018-02-14,AGI,15.16,SELL
2018-02-15,AGI,14.34,BUY
2018-03-21,AGI,13.42,SELL
2018-03-22,AGI,13.2,BUY
2018-04-05,AGI,13.9,SELL
2018-04-06,AGI,13.66,BUY
2018-04-23,AGI,13.04,SELL
2018-04-24,AGI,13.2,BUY
2018-06-18,AGI,12.64,SELL
2018-06-19,AGI,12.5,BUY
2018-06-22,AGI,12.0,SELL
2018-06-25,AGI,11.94,BUY
2018-10-30,AGI,11.32,SELL
2018-10-31,AGI,11.36,BUY
2018-11-12,AGI,10.6,SELL
2018-11-13,AGI,10.5,BUY
2019-01-23,AGI,14.2,SELL
2019-02-26,AGI,14.2,BUY
2019-03-21,AGI,15.78,SELL
2019-04-16,AGI,14.66,BUY
2019-05-09,AGI,13.58,SELL
2019-05-10,AGI,13.6,BUY
2019-05-21,AGI,14.74,SELL
2019-05-23,AGI,14.74,BUY
2019-06-03,AGI,16.0,SELL
2019-06-04,AGI,15.9,BUY
2019-06-18,AGI,15.1,SELL
2019-06-19,AGI,15.2,BUY
2019-08-08,AGI,14.46,SELL
2019-08-09,AGI,14.18,BUY
2019-08-14,AGI,13.3,SELL
2019-08-15,AGI,12.68,BUY
2019-09-05,AGI,12.1,SELL
2019-09-17,AGI,12.56,BUY
2019-09-24,AGI,11.86,SELL
2019-09-25,AGI,11.3,BUY
2019-10-01,AGI,10.8,SELL
2019-10-02,AGI,10.6,BUY
2019-11-27,AGI,11.18,SELL
2019-11-28,AGI,11.1,BUY
2020-02-03,AGI,10.52,SELL
2020-02-04,AGI,10.52,BUY
2020-02-26,AGI,10.02,SELL
2020-02-27,AGI,10.02,BUY
2020-03-13,AGI,9.05,SELL
2020-04-22,AGI,6.35,BUY
2020-05-04,AGI,6.02,SELL
2020-05-05,AGI,6.14,BUY
2020-07-23,AGI,5.82,SELL
2020-07-24,AGI,5.83,BUY
2020-08-03,AGI,5.55,SELL
2020-08-07,AGI,5.55,BUY
2010-02-12,ALI,10.5,BUY
2010-06-28,ALI,13.75,SELL
2010-06-29,ALI,13.5,BUY
2010-11-10,ALI,17.0,SELL
2010-11-11,ALI,16.6,BUY
2010-11-18,ALI,15.8,SELL
2010-11-22,ALI,16.16,BUY
2011-01-12,ALI,15.28,SELL
2011-01-13,ALI,15.5,BUY
2011-01-20,ALI,14.56,SELL
2011-01-21,ALI,14.34,BUY
2011-06-03,ALI,15.56,SELL
2011-06-06,ALI,15.36,BUY
2011-09-23,ALI,13.64,SELL
2011-09-26,ALI,13.5,BUY
2012-02-09,ALI,19.1,SELL
2012-02-28,ALI,20.35,BUY
2012-05-16,ALI,19.0,SELL
2012-05-17,ALI,19.9,BUY
2012-05-18,ALI,19.0,SELL
2012-05-21,ALI,19.56,BUY
2012-10-02,ALI,23.4,SELL
2012-10-03,ALI,23.6,BUY
2012-11-06,ALI,22.65,SELL
2012-11-09,ALI,22.9,BUY
2013-03-22,ALI,29.8,SELL
2013-03-25,ALI,30.9,BUY
2013-05-10,ALI,33.5,SELL
2013-05-30,ALI,32.75,BUY
2013-06-03,ALI,31.3,SELL
2013-06-05,ALI,30.15,BUY
2013-06-13,ALI,27.5,SELL
2013-06-14,ALI,27.8,BUY
2013-07-24,ALI,31.4,SELL
2013-07-30,ALI,30.65,BUY
2013-08-02,ALI,29.0,SELL
2013-08-05,ALI,29.3,BUY
2013-08-22,ALI,27.9,SELL
2013-08-27,ALI,25.6,BUY
2013-08-28,ALI,24.4,SELL
2013-08-29,ALI,25.65,BUY
2013-12-11,ALI,24.5,SELL
2013-12-12,ALI,24.25,BUY
2014-04-22,ALI,30.7,SELL
2014-04-24,ALI,30.65,BUY
2014-09-05,ALI,34.2,SELL
2014-09-09,ALI,33.45,BUY
2014-09-30,ALI,34.95,SELL
2014-10-01,ALI,34.5,BUY
2014-10-13,ALI,32.0,SELL
2014-10-16,ALI,33.5,BUY
2014-10-21,ALI,32.1,SELL
2014-10-22,ALI,33.4,BUY
2015-01-21,ALI,34.95,SELL
2015-01-22,ALI,34.85,BUY
2015-03-20,ALI,37.85,SELL
2015-03-27,ALI,37.6,BUY
2015-04-17,ALI,40.0,SELL
2015-05-06,ALI,40.0,BUY
2015-06-09,ALI,37.0,SELL
2015-06-11,ALI,39.0,BUY
2015-06-30,ALI,37.3,SELL
2015-07-01,ALI,37.1,BUY
2015-07-22,ALI,38.9,SELL
2015-07-23,ALI,38.5,BUY
2015-08-04,ALI,36.85,SELL
2015-08-06,ALI,38.15,BUY
2015-08-24,ALI,33.75,SELL
2015-08-28,ALI,35.95,BUY
2015-09-08,ALI,34.35,SELL
2015-09-09,ALI,34.2,BUY
2015-10-08,ALI,36.35,SELL
2015-10-09,ALI,37.6,BUY
2015-10-14,ALI,35.0,SELL
2015-10-15,ALI,35.95,BUY
2015-11-13,ALI,33.4,SELL
2015-11-16,ALI,33.6,BUY
2015-12-21,ALI,35.6,SELL
2015-12-22,ALI,35.8,BUY
2016-01-04,ALI,34.1,SELL
2016-01-13,ALI,30.6,BUY
2016-01-20,ALI,28.5,SELL
2016-01-21,ALI,27.2,BUY
2016-04-19,ALI,34.45,SELL
2016-04-25,ALI,34.15,BUY
2016-05-24,ALI,35.8,SELL
2016-05-26,ALI,36.9,BUY
2016-07-12,ALI,39.7,SELL
2016-09-05,ALI,39.5,BUY
2016-09-13,ALI,37.8,SELL
2016-09-20,ALI,38.0,BUY
2016-10-13,ALI,36.4,SELL
2016-10-20,ALI,38.15,BUY
2016-10-28,ALI,36.25,SELL
2016-11-07,ALI,35.3,BUY
2016-11-11,ALI,32.8,SELL
2016-11-14,ALI,31.95,BUY
2016-11-23,ALI,30.6,SELL
2016-11-24,ALI,31.0,BUY
2017-03-03,ALI,35.8,SELL
2017-03-09,ALI,35.85,BUY
2017-03-27,ALI,34.0,SELL
2017-03-29,ALI,33.8,BUY
2017-05-22,ALI,38.1,SELL
2017-06-23,ALI,39.45,BUY
2017-07-12,ALI,41.55,SELL
2017-07-19,ALI,41.7,BUY
2017-09-15,ALI,45.0,SELL
2017-10-10,ALI,43.3,BUY
2017-11-16,ALI,41.55,SELL
2017-11-21,ALI,42.05,BUY
2017-11-24,ALI,44.5,SELL
2017-11-27,ALI,44.0,BUY
2017-12-01,ALI,42.2,SELL
2017-12-06,ALI,42.6,BUY
2017-12-28,ALI,44.65,SELL
2018-02-09,ALI,43.95,BUY
2018-02-20,ALI,46.0,SELL
2018-03-08,ALI,41.5,BUY
2018-03-21,ALI,39.75,SELL
2018-03-23,ALI,40.35,BUY
2018-05-15,ALI,42.25,SELL
2018-05-22,ALI,41.95,BUY
2018-05-30,ALI,40.2,SELL
2018-06-08,ALI,40.8,BUY
2018-06-14,ALI,39.15,SELL
2018-06-20,ALI,38.25,BUY
2018-06-25,ALI,36.3,SELL
2018-06-26,ALI,36.6,BUY
2018-08-20,ALI,42.2,SELL
2018-08-30,ALI,44.7,BUY
2018-09-07,ALI,42.2,SELL
2018-09-20,ALI,39.8,BUY
2018-10-25,ALI,38.0,SELL
2018-10-29,ALI,38.7,BUY
2018-11-23,ALI,41.5,SELL
2018-12-11,ALI,42.0,BUY
2019-01-04,ALI,43.7,SELL
2019-04-23,ALI,47.0,BUY
2019-05-31,ALI,49.5,SELL
2019-08-09,ALI,48.65,BUY
2019-10-03,ALI,45.0,SELL
2019-10-08,ALI,46.5,BUY
2019-10-22,ALI,48.8,SELL
2019-11-15,ALI,45.95,BUY
2019-11-25,ALI,43.9,SELL
2019-11-28,ALI,44.7,BUY
2019-12-13,ALI,46.9,SELL
2019-12-16,ALI,45.75,BUY
2020-01-14,ALI,43.9,SELL
2020-01-16,ALI,42.9,BUY
2020-01-20,ALI,40.5,SELL
2020-01-28,ALI,41.5,BUY
2020-02-10,ALI,43.7,SELL
2020-02-12,ALI,43.6,BUY
2020-02-14,ALI,41.1,SELL
2020-02-17,ALI,41.0,BUY
2020-02-26,ALI,38.65,SELL
2020-03-05,ALI,40.4,BUY
2020-03-09,ALI,37.75,SELL
2020-03-10,ALI,37.1,BUY
2020-03-12,ALI,33.9,SELL
2020-03-19,ALI,22.95,BUY
2020-04-17,ALI,31.55,SELL
2020-04-21,ALI,30.95,BUY
2020-04-24,ALI,28.9,SELL
2020-04-27,ALI,29.2,BUY
2020-04-30,ALI,31.95,SELL
2020-05-04,ALI,31.8,BUY
2020-05-07,ALI,33.75,SELL
2020-05-08,ALI,32.65,BUY
2020-05-22,ALI,30.9,SELL
2020-06-04,ALI,37.5,BUY
2020-06-15,ALI,35.8,SELL
2020-06-24,ALI,34.05,BUY
2020-07-10,ALI,32.0,SELL
2020-07-14,ALI,33.5,BUY
2020-07-15,ALI,32.0,SELL
2020-07-17,ALI,31.7,BUY
2020-08-10,ALI,33.2,SELL
2020-08-11,ALI,32.6,BUY
2020-08-24,ALI,30.6,SELL
2020-09-07,ALI,30.0,BUY
2020-10-20,ALI,31.35,SELL
2010-04-08,ALLHC,0.44,BUY
2010-04-23,ALLHC,0.42,SELL
2010-04-26,ALLHC,0.42,BUY
2010-05-05,ALLHC,0.4,SELL
2010-05-06,ALLHC,0.4,BUY
2010-06-10,ALLHC,0.38,SELL
2010-06-11,ALLHC,0.39,BUY
2011-01-13,ALLHC,0.68,SELL
2011-01-14,ALLHC,0.66,BUY
2011-01-24,ALLHC,0.6,SELL
2011-01-25,ALLHC,0.63,BUY
2011-01-28,ALLHC,0.6,SELL
2011-02-01,ALLHC,0.56,BUY
2011-02-23,ALLHC,0.53,SELL
2011-02-24,ALLHC,0.52,BUY
2011-03-02,ALLHC,0.49,SELL
2011-03-04,ALLHC,0.53,BUY
2011-03-09,ALLHC,0.5,SELL
2011-03-22,ALLHC,0.51,BUY
2011-05-31,ALLHC,0.48,SELL
2011-06-23,ALLHC,0.47,BUY
2011-07-07,ALLHC,0.45,SELL
2011-07-15,ALLHC,0.52,BUY
2011-09-23,ALLHC,0.48,SELL
2011-09-26,ALLHC,0.46,BUY
2011-12-29,ALLHC,0.44,SELL
2012-01-03,ALLHC,0.45,BUY
2012-02-02,ALLHC,0.6,SELL
2012-02-03,ALLHC,0.55,BUY
2012-02-24,ALLHC,0.52,SELL
2012-02-27,ALLHC,0.51,BUY
2012-03-05,ALLHC,0.54,SELL
2012-03-06,ALLHC,0.53,BUY
2012-04-11,ALLHC,0.5,SELL
2012-04-13,ALLHC,0.52,BUY
2012-05-10,ALLHC,0.49,SELL
2012-05-11,ALLHC,0.48,BUY
2012-05-18,ALLHC,0.46,SELL
2012-05-23,ALLHC,0.46,BUY
2012-06-04,ALLHC,0.44,SELL
2012-06-06,ALLHC,0.45,BUY
2012-06-18,ALLHC,0.43,SELL
2012-06-19,ALLHC,0.43,BUY
2012-12-20,ALLHC,0.57,SELL
2013-01-28,ALLHC,0.67,BUY
2013-06-04,ALLHC,0.63,SELL
2013-06-06,ALLHC,0.62,BUY
2013-06-21,ALLHC,0.55,SELL
2013-06-25,ALLHC,0.53,BUY
2013-11-07,ALLHC,0.5,SELL
2013-12-16,ALLHC,0.44,BUY
2013-12-23,ALLHC,0.4,SELL
2014-01-13,ALLHC,0.45,BUY
2014-01-27,ALLHC,0.41,SELL
2014-01-30,ALLHC,0.46,BUY
2014-02-12,ALLHC,0.415,SELL
2014-02-14,ALLHC,0.43,BUY
2014-08-19,ALLHC,0.59,SELL
2014-09-11,ALLHC,0.74,BUY
2014-09-23,ALLHC,0.7,SELL
2014-09-24,ALLHC,0.71,BUY
2014-12-11,ALLHC,0.68,SELL
2014-12-17,ALLHC,0.69,BUY
2015-01-05,ALLHC,0.65,SELL
2015-01-12,ALLHC,0.69,BUY
2015-01-26,ALLHC,0.66,SELL
2015-02-27,ALLHC,0.72,BUY
2015-03-24,ALLHC,0.68,SELL
2015-03-25,ALLHC,0.71,BUY
2015-03-30,ALLHC,0.68,SELL
2015-03-31,ALLHC,0.68,BUY
2015-05-05,ALLHC,1.13,SELL
2015-05-07,ALLHC,1.16,BUY
2015-05-14,ALLHC,1.04,SELL
2015-05-18,ALLHC,1.08,BUY
2015-05-21,ALLHC,0.97,SELL
2015-05-22,ALLHC,0.93,BUY
2015-06-09,ALLHC,1.16,SELL
2015-06-10,ALLHC,1.18,BUY
2015-06-16,ALLHC,1.35,SELL
2015-06-17,ALLHC,1.47,BUY
2015-06-18,ALLHC,1.58,SELL
2015-06-23,ALLHC,1.58,BUY
2015-06-24,ALLHC,1.74,SELL
2015-06-26,ALLHC,1.79,BUY
2015-07-02,ALLHC,2.01,SELL
2015-07-06,ALLHC,1.88,BUY
2015-07-07,ALLHC,1.75,SELL
2015-07-08,ALLHC,1.84,BUY
2015-07-09,ALLHC,1.95,SELL
2015-07-10,ALLHC,1.91,BUY
2015-07-15,ALLHC,2.0,SELL
2015-07-16,ALLHC,2.02,BUY
2015-08-12,ALLHC,2.32,SELL
2015-08-19,ALLHC,2.03,BUY
2015-08-20,ALLHC,1.91,SELL
2015-08-25,ALLHC,1.62,BUY
2015-08-27,ALLHC,1.8,SELL
2015-09-01,ALLHC,1.79,BUY
2015-09-07,ALLHC,1.7,SELL
2015-09-08,ALLHC,1.74,BUY
2015-10-09,ALLHC,1.94,SELL
2015-10-13,ALLHC,1.95,BUY
2015-10-19,ALLHC,2.03,SELL
2015-10-22,ALLHC,1.95,BUY
2015-11-13,ALLHC,1.84,SELL
2015-11-16,ALLHC,1.76,BUY
2016-01-29,ALLHC,1.94,SELL
2016-02-09,ALLHC,2.04,BUY
2016-02-15,ALLHC,2.14,SELL
2016-02-16,ALLHC,2.1,BUY
2016-02-18,ALLHC,2.21,SELL
2016-02-23,ALLHC,2.15,BUY
2016-02-26,ALLHC,2.01,SELL
2016-03-03,ALLHC,2.0,BUY
2016-04-19,ALLHC,1.91,SELL
2016-04-29,ALLHC,1.87,BUY
2016-05-04,ALLHC,1.79,SELL
2016-05-05,ALLHC,1.78,BUY
2016-07-14,ALLHC,1.92,SELL
2016-07-25,ALLHC,1.97,BUY
2016-08-09,ALLHC,1.89,SELL
2016-08-10,ALLHC,1.92,BUY
2016-09-06,ALLHC,2.0,SELL
2016-09-16,ALLHC,2.05,BUY
2016-10-03,ALLHC,1.96,SELL
2016-10-04,ALLHC,1.96,BUY
2016-11-14,ALLHC,1.87,SELL
2016-12-01,ALLHC,1.97,BUY
2017-04-10,ALLHC,1.88,SELL
2017-04-11,ALLHC,1.87,BUY
2017-05-23,ALLHC,2.07,SELL
2017-06-02,ALLHC,2.04,BUY
2017-06-27,ALLHC,2.32,SELL
2017-07-05,ALLHC,2.25,BUY
2017-07-06,ALLHC,2.38,SELL
2017-07-26,ALLHC,2.13,BUY
2017-09-26,ALLHC,2.04,SELL
2018-01-31,ALLHC,2.53,BUY
2018-02-02,ALLHC,2.64,SELL
2018-02-07,ALLHC,2.61,BUY
2018-02-09,ALLHC,2.85,SELL
2018-02-20,ALLHC,3.37,BUY
2018-02-26,ALLHC,3.74,SELL
2018-03-01,ALLHC,3.41,BUY
2018-03-13,ALLHC,3.14,SELL
2018-06-18,ALLHC,2.77,BUY
2018-06-26,ALLHC,2.62,SELL
2018-06-27,ALLHC,2.66,BUY
2018-07-19,ALLHC,2.8,SELL
2018-09-20,ALLHC,2.52,BUY
2018-10-05,ALLHC,2.36,SELL
2018-10-08,ALLHC,2.38,BUY
2018-10-11,ALLHC,2.22,SELL
2018-10-12,ALLHC,2.25,BUY
2018-11-19,ALLHC,2.5,SELL
2019-06-07,ALLHC,3.62,BUY
2019-06-10,ALLHC,3.44,SELL
2019-06-11,ALLHC,3.49,BUY
2019-06-17,ALLHC,3.72,SELL
2019-06-20,ALLHC,3.64,BUY
2019-06-25,ALLHC,3.83,SELL
2019-11-04,ALLHC,3.64,BUY
2019-11-20,ALLHC,3.43,SELL
2019-11-25,ALLHC,3.4,BUY
2019-12-10,ALLHC,3.04,SELL
2019-12-12,ALLHC,3.07,BUY
2019-12-17,ALLHC,2.94,SELL
2019-12-18,ALLHC,3.05,BUY
2020-01-03,ALLHC,2.92,SELL
2020-01-06,ALLHC,2.93,BUY
2020-01-20,ALLHC,2.68,SELL
2020-01-21,ALLHC,2.6,BUY
2020-02-18,ALLHC,2.46,SELL
2020-03-04,ALLHC,2.1,BUY
2020-03-09,ALLHC,1.94,SELL
2020-03-12,ALLHC,1.88,BUY
2020-03-16,ALLHC,1.7,SELL
2020-03-19,ALLHC,1.49,BUY
2020-03-23,ALLHC,1.43,SELL
2020-03-24,ALLHC,1.55,BUY
2020-03-30,ALLHC,1.7,SELL
2020-03-31,ALLHC,1.76,BUY
2020-04-01,ALLHC,1.62,SELL
2020-04-02,ALLHC,1.56,BUY
2020-04-13,ALLHC,1.49,SELL
2020-04-14,ALLHC,1.52,BUY
2020-05-05,ALLHC,1.92,SELL
2020-06-09,ALLHC,1.86,BUY
2020-06-11,ALLHC,1.78,SELL
2020-06-17,ALLHC,1.75,BUY
2020-06-25,ALLHC,1.68,SELL
2020-06-26,ALLHC,1.68,BUY
2020-07-15,ALLHC,1.61,SELL
2020-07-16,ALLHC,1.62,BUY
2020-08-13,ALLHC,1.73,SELL
2020-08-24,ALLHC,1.75,BUY
2020-09-16,ALLHC,2.32,SELL
2020-09-21,ALLHC,2.43,BUY
2020-10-02,ALLHC,2.63,SELL
2020-10-07,ALLHC,2.42,BUY
2020-10-19,ALLHC,2.71,SELL
2020-10-26,ALLHC,2.83,BUY
2010-03-29,AP,12.5,BUY
2010-08-12,AP,18.88,SELL
2010-08-16,AP,19.02,BUY
2010-12-09,AP,32.8,SELL
2010-12-23,AP,31.5,BUY
2010-12-29,AP,30.15,SELL
2011-01-12,AP,26.2,BUY
2011-03-09,AP,30.8,SELL
2011-03-10,AP,30.85,BUY
2011-03-17,AP,29.25,SELL
2011-03-22,AP,28.75,BUY
2011-08-04,AP,31.6,SELL
2011-08-09,AP,28.5,BUY
2011-09-26,AP,27.0,SELL
2011-09-28,AP,27.6,BUY
2012-02-10,AP,29.35,SELL
2012-02-13,AP,29.2,BUY
2012-06-26,AP,33.6,SELL
2012-06-27,AP,35.15,BUY
2012-08-24,AP,33.7,SELL
2012-08-28,AP,33.6,BUY
2013-01-14,AP,38.5,SELL
2013-01-23,AP,38.0,BUY
2013-03-06,AP,39.95,SELL
2013-03-14,AP,38.05,BUY
2013-03-15,AP,36.2,SELL
2013-03-18,AP,36.75,BUY
2013-05-30,AP,35.2,SELL
2013-05-31,AP,35.75,BUY
2013-06-11,AP,34.0,SELL
2013-06-14,AP,34.0,BUY
2013-06-21,AP,31.25,SELL
2013-06-25,AP,31.0,BUY
2013-07-30,AP,34.95,SELL
2013-08-02,AP,34.25,BUY
2013-08-06,AP,32.05,SELL
2013-08-07,AP,32.35,BUY
2013-08-28,AP,31.0,SELL
2013-08-29,AP,31.3,BUY
2013-10-25,AP,33.5,SELL
2013-10-29,AP,33.55,BUY
2014-01-09,AP,34.9,SELL
2014-02-17,AP,36.9,BUY
2014-02-26,AP,38.5,SELL
2014-03-26,AP,37.4,BUY
2014-04-28,AP,35.8,SELL
2014-04-30,AP,36.5,BUY
2014-09-12,AP,38.95,SELL
2014-09-22,AP,40.15,BUY
2014-11-21,AP,41.85,SELL
2014-12-12,AP,42.85,BUY
2014-12-17,AP,40.8,SELL
2014-12-18,AP,41.9,BUY
2015-01-28,AP,44.95,SELL
2015-03-03,AP,44.4,BUY
2015-03-17,AP,46.5,SELL
2015-03-18,AP,46.05,BUY
2015-03-30,AP,43.8,SELL
2015-04-06,AP,44.75,BUY
2015-04-16,AP,41.5,SELL
2015-04-17,AP,42.5,BUY
2015-06-11,AP,44.4,SELL
2015-07-09,AP,42.55,BUY
2015-07-21,AP,44.5,SELL
2015-08-03,AP,43.3,BUY
2015-10-15,AP,41.35,SELL
2015-10-16,AP,40.85,BUY
2015-11-26,AP,42.7,SELL
2015-12-03,AP,40.6,BUY
2016-02-16,AP,42.3,SELL
2016-04-11,AP,43.1,BUY
2016-04-29,AP,44.9,SELL
2016-07-11,AP,44.3,BUY
2016-07-21,AP,46.65,SELL
2016-07-29,AP,45.25,BUY
2016-11-11,AP,43.35,SELL
2016-11-16,AP,42.65,BUY
2016-12-09,AP,44.4,SELL
2016-12-12,AP,43.7,BUY
2016-12-23,AP,41.5,SELL
2016-12-28,AP,43.5,BUY
2016-12-29,AP,41.7,SELL
2017-01-03,AP,42.0,BUY
2017-01-10,AP,43.7,SELL
2017-01-17,AP,43.75,BUY
2017-03-27,AP,41.55,SELL
2017-03-31,AP,41.75,BUY
2017-05-10,AP,40.0,SELL
2017-05-11,AP,40.55,BUY
2017-06-05,AP,38.8,SELL
2017-06-06,AP,38.7,BUY
2017-07-12,AP,40.25,SELL
2017-07-21,AP,40.2,BUY
2017-10-04,AP,42.95,SELL
2017-11-08,AP,41.7,BUY
2017-11-16,AP,40.0,SELL
2017-11-17,AP,41.2,BUY
2017-11-29,AP,39.25,SELL
2017-12-01,AP,38.5,BUY
2017-12-29,AP,41.55,SELL
2018-02-02,AP,41.0,BUY
2018-02-21,AP,39.15,SELL
2018-02-22,AP,39.0,BUY
2018-04-11,AP,37.4,SELL
2018-04-12,AP,37.5,BUY
2018-06-21,AP,36.0,SELL
2018-06-22,AP,35.7,BUY
2018-06-28,AP,34.25,SELL
2018-07-02,AP,34.8,BUY
2018-08-07,AP,37.0,SELL
2018-08-09,AP,36.8,BUY
2018-08-13,AP,35.0,SELL
2018-08-14,AP,35.65,BUY
2018-09-28,AP,33.45,SELL
2018-10-01,AP,33.6,BUY
2018-10-30,AP,32.2,SELL
2018-10-31,AP,33.7,BUY
2018-11-12,AP,32.0,SELL
2018-11-13,AP,31.2,BUY
2018-11-26,AP,32.9,SELL
2018-11-27,AP,33.4,BUY
2018-11-29,AP,31.7,SELL
2018-12-04,AP,33.45,BUY
2019-01-10,AP,36.9,SELL
2019-01-29,AP,38.1,BUY
2019-02-13,AP,36.0,SELL
2019-02-14,AP,36.0,BUY
2019-02-15,AP,34.0,SELL
2019-02-18,AP,34.9,BUY
2019-04-11,AP,36.3,SELL
2019-04-12,AP,36.3,BUY
2019-04-25,AP,38.0,SELL
2019-05-03,AP,35.9,BUY
2019-05-16,AP,34.15,SELL
2019-05-17,AP,34.7,BUY
2019-07-08,AP,37.1,SELL
2019-07-10,AP,36.7,BUY
2019-08-01,AP,34.6,SELL
2019-08-02,AP,34.8,BUY
2019-09-11,AP,37.8,SELL
2019-10-01,AP,38.45,BUY
2019-10-04,AP,36.65,SELL
2019-10-07,AP,36.5,BUY
2019-10-17,AP,39.4,SELL
2019-10-25,AP,38.4,BUY
2019-11-04,AP,40.0,SELL
2019-11-12,AP,37.75,BUY
2019-11-18,AP,35.9,SELL
2019-11-19,AP,36.5,BUY
2019-11-21,AP,34.7,SELL
2019-11-22,AP,34.75,BUY
2019-12-16,AP,33.0,SELL
2019-12-18,AP,33.0,BUY
2020-01-08,AP,34.5,SELL
2020-01-09,AP,34.3,BUY
2020-01-15,AP,32.5,SELL
2020-01-16,AP,33.2,BUY
2020-02-10,AP,31.7,SELL
2020-02-11,AP,32.7,BUY
2020-02-26,AP,29.1,SELL
2020-02-27,AP,28.4,BUY
2020-03-02,AP,26.2,SELL
2020-03-03,AP,27.0,BUY
2020-03-12,AP,25.2,SELL
2020-03-13,AP,25.2,BUY
2020-03-19,AP,24.0,SELL
2020-03-20,AP,24.0,BUY
2020-08-03,AP,24.75,SELL
2020-08-04,AP,25.0,BUY
2010-03-03,APX,2.4,BUY
2010-04-27,APX,2.3,SELL
2010-04-28,APX,2.3,BUY
2010-06-02,APX,2.2,SELL
2010-06-08,APX,2.24,BUY
2010-08-23,APX,3.05,SELL
2010-09-28,APX,3.75,BUY
2010-10-15,APX,4.24,SELL
2010-10-26,APX,5.3,BUY
2010-10-28,APX,4.7,SELL
2010-11-02,APX,4.7,BUY
2010-11-03,APX,4.3,SELL
2010-11-04,APX,4.75,BUY
2010-11-10,APX,4.55,SELL
2010-11-11,APX,4.4,BUY
2010-11-17,APX,4.65,SELL
2011-02-02,APX,3.5,BUY
2011-02-14,APX,3.3,SELL
2011-02-15,APX,3.25,BUY
2011-03-08,APX,3.7,SELL
2011-04-05,APX,3.55,BUY
2011-04-19,APX,3.75,SELL
2011-06-13,APX,3.41,BUY
2011-07-05,APX,3.6,SELL
2011-07-13,APX,3.8,BUY
2011-07-19,APX,4.0,SELL
2011-09-26,APX,3.25,BUY
2011-10-04,APX,3.7,SELL
2011-10-05,APX,3.6,BUY
2011-10-11,APX,3.75,SELL
2011-10-12,APX,3.8,BUY
2011-10-18,APX,3.6,SELL
2011-11-14,APX,4.94,BUY
2011-11-15,APX,4.55,SELL
2011-11-22,APX,4.49,BUY
2011-12-07,APX,4.2,SELL
2011-12-26,APX,3.9,BUY
2012-01-04,APX,4.2,SELL
2012-01-24,APX,4.78,BUY
2012-01-26,APX,4.5,SELL
2012-02-01,APX,5.78,BUY
2012-02-09,APX,5.49,SELL
2012-02-10,APX,5.49,BUY
2012-02-17,APX,5.15,SELL
2012-02-20,APX,5.6,BUY
2012-02-23,APX,5.35,SELL
2012-02-24,APX,5.35,BUY
2012-03-13,APX,5.1,SELL
2013-02-26,APX,4.45,BUY
2013-03-14,APX,4.26,SELL
2013-05-09,APX,4.05,BUY
2013-05-27,APX,3.8,SELL
2013-05-31,APX,3.75,BUY
2013-06-21,APX,1.9,SELL
2013-06-24,APX,2.85,BUY
2013-07-17,APX,3.2,SELL
2013-07-19,APX,3.2,BUY
2013-07-31,APX,3.06,SELL
2013-08-14,APX,3.08,BUY
2013-09-02,APX,2.93,SELL
2013-09-03,APX,2.94,BUY
2013-10-29,APX,1.9,SELL
2013-10-30,APX,2.26,BUY
2013-11-18,APX,2.15,SELL
2013-11-19,APX,2.05,BUY
2013-11-25,APX,1.96,SELL
2013-11-27,APX,1.96,BUY
2013-12-09,APX,1.88,SELL
2013-12-11,APX,1.88,BUY
2013-12-13,APX,1.72,SELL
2013-12-20,APX,1.73,BUY
2014-02-18,APX,3.5,SELL
2014-02-19,APX,3.24,BUY
2014-02-20,APX,2.97,SELL
2014-02-21,APX,3.0,BUY
2014-03-28,APX,3.38,SELL
2014-03-31,APX,3.55,BUY
2014-04-01,APX,3.35,SELL
2014-04-11,APX,3.1,BUY
2014-04-30,APX,3.31,SELL
2014-05-07,APX,3.2,BUY
2014-05-12,APX,3.07,SELL
2014-05-19,APX,3.1,BUY
2014-06-16,APX,3.25,SELL
2014-07-02,APX,4.98,BUY
2014-07-03,APX,4.65,SELL
2014-07-04,APX,4.37,BUY
2014-08-07,APX,4.18,SELL
2014-08-22,APX,3.85,BUY
2014-08-29,APX,3.62,SELL
2014-09-01,APX,3.9,BUY
2014-09-02,APX,3.7,SELL
2014-09-03,APX,3.7,BUY
2014-09-15,APX,4.02,SELL
2014-10-17,APX,3.68,BUY
2014-10-20,APX,3.52,SELL
